freq_Hz,freq_GHz,lineshape_1_per_Hz
37116049507.184578,37.116049507185,7.632005345523e-07
37116049692.765259,37.116049692765,7.720183513677e-07
37116049878.345932,37.116049878346,7.809185233267e-07
37116050063.926605,37.116050063927,7.899015526532e-07
37116050249.507278,37.116050249507,7.989679407392e-07
37116050435.087952,37.116050435088,8.081181884508e-07
37116050620.668625,37.116050620669,8.173527960707e-07
37116050806.249298,37.116050806249,8.266722632421e-07
37116050991.829979,37.116050991830,8.360770892992e-07
37116051177.410652,37.116051177411,8.455677716587e-07
37116051362.991325,37.116051362991,8.551448080816e-07
37116051548.571999,37.116051548572,8.648086950701e-07
37116051734.152672,37.116051734153,8.745599281935e-07
37116051919.733345,37.116051919733,8.843990020271e-07
37116052105.314026,37.116052105314,8.943264105016e-07
37116052290.894699,37.116052290895,9.043426452055e-07
37116052476.475372,37.116052476475,9.144481977714e-07
37116052662.056046,37.116052662056,9.246435581850e-07
37116052847.636719,37.116052847637,9.349292151281e-07
37116053033.217392,37.116053033217,9.453056559149e-07
37116053218.798065,37.116053218798,9.557733664278e-07
37116053404.378746,37.116053404379,9.663328314885e-07
37116053589.959419,37.116053589959,9.769845330530e-07
37116053775.540092,37.116053775540,9.877289527498e-07
37116053961.120766,37.116053961121,9.985665700814e-07
37116054146.701439,37.116054146701,1.009497862789e-06
37116054332.282112,37.116054332282,1.020523306787e-06
37116054517.862793,37.116054517863,1.031643376552e-06
37116054703.443466,37.116054703443,1.042858543222e-06
37116054889.024139,37.116054889024,1.054169277272e-06
37116055074.604813,37.116055074605,1.065576046621e-06
37116055260.185486,37.116055260185,1.077079317011e-06
37116055445.766159,37.116055445766,1.088679551947e-06
37116055631.346832,37.116055631347,1.100377212616e-06
37116055816.927513,37.116055816928,1.112172758308e-06
37116056002.508186,37.116056002508,1.124066644401e-06
37116056188.088860,37.116056188089,1.136059325196e-06
37116056373.669533,37.116056373670,1.148151251910e-06
37116056559.250206,37.116056559250,1.160342873084e-06
37116056744.830879,37.116056744831,1.172634634513e-06
37116056930.411552,37.116056930412,1.185026979168e-06
37116057115.992233,37.116057115992,1.197520347639e-06
37116057301.572906,37.116057301573,1.210115176004e-06
37116057487.153580,37.116057487154,1.222811898830e-06
37116057672.734253,37.116057672734,1.235610947053e-06
37116057858.314926,37.116057858315,1.248512748407e-06
37116058043.895599,37.116058043896,1.261517727355e-06
37116058229.476280,37.116058229476,1.274626305547e-06
37116058415.056953,37.116058415057,1.287838899584e-06
37116058600.637627,37.116058600638,1.301155924178e-06
37116058786.218300,37.116058786218,1.314577789917e-06
37116058971.798973,37.116058971799,1.328104903727e-06
37116059157.379646,37.116059157380,1.341737668793e-06
37116059342.960320,37.116059342960,1.355476484478e-06
37116059528.541000,37.116059528541,1.369321746817e-06
37116059714.121674,37.116059714122,1.383273846155e-06
37116059899.702347,37.116059899702,1.397333170483e-06
37116060085.283020,37.116060085283,1.411500103086e-06
37116060270.863693,37.116060270864,1.425775023027e-06
37116060456.444366,37.116060456444,1.440158305067e-06
37116060642.025047,37.116060642025,1.454650320184e-06
37116060827.605721,37.116060827606,1.469251433101e-06
37116061013.186394,37.116061013186,1.483962005782e-06
37116061198.767067,37.116061198767,1.498782394966e-06
37116061384.347740,37.116061384348,1.513712952687e-06
37116061569.928413,37.116061569928,1.528754026183e-06
37116061755.509087,37.116061755509,1.543905957818e-06
37116061941.089767,37.116061941090,1.559169085628e-06
37116062126.670441,37.116062126670,1.574543740724e-06
37116062312.251114,37.116062312251,1.590030250972e-06
37116062497.831787,37.116062497832,1.605628938405e-06
37116062683.412460,37.116062683412,1.621340119767e-06
37116062868.993134,37.116062868993,1.637164106424e-06
37116063054.573807,37.116063054574,1.653101204286e-06
37116063240.154488,37.116063240154,1.669151714382e-06
37116063425.735161,37.116063425735,1.685315930130e-06
37116063611.315834,37.116063611316,1.701594141217e-06
37116063796.896507,37.116063796897,1.717986630875e-06
37116063982.477180,37.116063982477,1.734493676456e-06
37116064168.057854,37.116064168058,1.751115549350e-06
37116064353.638535,37.116064353639,1.767852515586e-06
37116064539.219208,37.116064539219,1.784704832993e-06
37116064724.799881,37.116064724800,1.801672755244e-06
37116064910.380554,37.116064910381,1.818756529024e-06
37116065095.961227,37.116065095961,1.835956394629e-06
37116065281.541901,37.116065281542,1.853272585883e-06
37116065467.122574,37.116065467123,1.870705330053e-06
37116065652.703255,37.116065652703,1.888254848489e-06
37116065838.283928,37.116065838284,1.905921353646e-06
37116066023.864601,37.116066023865,1.923705053331e-06
37116066209.445274,37.116066209445,1.941606147736e-06
37116066395.025948,37.116066395026,1.959624830073e-06
37116066580.606621,37.116066580607,1.977761286491e-06
37116066766.187302,37.116066766187,1.996015696739e-06
37116066951.767975,37.116066951768,2.014388231086e-06
37116067137.348648,37.116067137349,2.032879054726e-06
37116067322.929321,37.116067322929,2.051488324711e-06
37116067508.509995,37.116067508510,2.070216190603e-06
37116067694.090668,37.116067694091,2.089062794399e-06
37116067879.671341,37.116067879671,2.108028270446e-06
37116068065.252022,37.116068065252,2.127112746140e-06
37116068250.832695,37.116068250833,2.146316338705e-06
37116068436.413368,37.116068436413,2.165639159818e-06
37116068621.994041,37.116068621994,2.185081312389e-06
37116068807.574715,37.116068807575,2.204642891265e-06
37116068993.155388,37.116068993155,2.224323983144e-06
37116069178.736061,37.116069178736,2.244124666499e-06
37116069364.316742,37.116069364317,2.264045012312e-06
37116069549.897415,37.116069549897,2.284085080717e-06
37116069735.478088,37.116069735478,2.304244925829e-06
37116069921.058762,37.116069921059,2.324524592396e-06
37116070106.639435,37.116070106639,2.344924116535e-06
37116070292.220108,37.116070292220,2.365443525651e-06
37116070477.800789,37.116070477801,2.386082839210e-06
37116070663.381462,37.116070663381,2.406842065260e-06
37116070848.962135,37.116070848962,2.427721205446e-06
37116071034.542809,37.116071034543,2.448720251539e-06
37116071220.123482,37.116071220123,2.469839186209e-06
37116071405.704155,37.116071405704,2.491077982945e-06
37116071591.284828,37.116071591285,2.512436605981e-06
37116071776.865509,37.116071776866,2.533915011102e-06
37116071962.446182,37.116071962446,2.555513142036e-06
37116072148.026855,37.116072148027,2.577230935671e-06
37116072333.607529,37.116072333608,2.599068318461e-06
37116072519.188202,37.116072519188,2.621025207226e-06
37116072704.768875,37.116072704769,2.643101509084e-06
37116072890.349548,37.116072890350,2.665297121373e-06
37116073075.930229,37.116073075930,2.687611932505e-06
37116073261.510902,37.116073261511,2.710045818214e-06
37116073447.091576,37.116073447092,2.732598646993e-06
37116073632.672249,37.116073632672,2.755270276362e-06
37116073818.252922,37.116073818253,2.778060553705e-06
37116074003.833595,37.116074003834,2.800969316210e-06
37116074189.414276,37.116074189414,2.823996391745e-06
37116074374.994949,37.116074374995,2.847141595002e-06
37116074560.575623,37.116074560576,2.870404733108e-06
37116074746.156296,37.116074746156,2.893785601778e-06
37116074931.736969,37.116074931737,2.917283986198e-06
37116075117.317642,37.116075117318,2.940899660953e-06
37116075302.898315,37.116075302898,2.964632389973e-06
37116075488.478996,37.116075488479,2.988481927444e-06
37116075674.059669,37.116075674060,3.012448013827e-06
37116075859.640343,37.116075859640,3.036530381676e-06
37116076045.221016,37.116076045221,3.060728751662e-06
37116076230.801689,37.116076230802,3.085042833491e-06
37116076416.382362,37.116076416382,3.109472325848e-06
37116076601.963043,37.116076601963,3.134016917348e-06
37116076787.543716,37.116076787544,3.158676282443e-06
37116076973.124390,37.116076973124,3.183450087414e-06
37116077158.705063,37.116077158705,3.208337986294e-06
37116077344.285736,37.116077344286,3.233339621813e-06
37116077529.866409,37.116077529866,3.258454625350e-06
37116077715.447083,37.116077715447,3.283682616883e-06
37116077901.027763,37.116077901028,3.309023205976e-06
37116078086.608437,37.116078086608,3.334475987566e-06
37116078272.189110,37.116078272189,3.360040548160e-06
37116078457.769783,37.116078457770,3.385716461625e-06
37116078643.350456,37.116078643350,3.411503290186e-06
37116078828.931129,37.116078828931,3.437400584376e-06
37116079014.511803,37.116079014512,3.463407882996e-06
37116079200.092484,37.116079200092,3.489524714145e-06
37116079385.673157,37.116079385673,3.515750590880e-06
37116079571.253830,37.116079571254,3.542085017618e-06
37116079756.834503,37.116079756835,3.568527485809e-06
37116079942.415176,37.116079942415,3.595077474965e-06
37116080127.995850,37.116080127996,3.621734452624e-06
37116080313.576530,37.116080313577,3.648497875420e-06
37116080499.157204,37.116080499157,3.675367184639e-06
37116080684.737877,37.116080684738,3.702341812792e-06
37116080870.318550,37.116080870319,3.729421179182e-06
37116081055.899223,37.116081055899,3.756604690974e-06
37116081241.479897,37.116081241480,3.783891743165e-06
37116081427.060570,37.116081427061,3.811281718557e-06
37116081612.641251,37.116081612641,3.838773988861e-06
37116081798.221924,37.116081798222,3.866367910146e-06
37116081983.802597,37.116081983803,3.894062829602e-06
37116082169.383270,37.116082169383,3.921858080993e-06
37116082354.963943,37.116082354964,3.949752985768e-06
37116082540.544617,37.116082540545,3.977746853043e-06
37116082726.125298,37.116082726125,4.005838980734e-06
37116082911.705971,37.116082911706,4.034028650921e-06
37116083097.286644,37.116083097287,4.062315136761e-06
37116083282.867317,37.116083282867,4.090697697858e-06
37116083468.447990,37.116083468448,4.119175581401e-06
37116083654.028664,37.116083654029,4.147748022157e-06
37116083839.609337,37.116083839609,4.176414242457e-06
37116084025.190018,37.116084025190,4.205173453377e-06
37116084210.770691,37.116084210771,4.234024849992e-06
37116084396.351364,37.116084396351,4.262967618471e-06
37116084581.932037,37.116084581932,4.292000931342e-06
37116084767.512711,37.116084767513,4.321123948676e-06
37116084953.093384,37.116084953093,4.350335818081e-06
37116085138.674057,37.116085138674,4.379635674708e-06
37116085324.254738,37.116085324255,4.409022642460e-06
37116085509.835411,37.116085509835,4.438495829161e-06
37116085695.416084,37.116085695416,4.468054333809e-06
37116085880.996758,37.116085880997,4.497697241760e-06
37116086066.577431,37.116086066577,4.527423625936e-06
37116086252.158104,37.116086252158,4.557232546839e-06
37116086437.738785,37.116086437739,4.587123053794e-06
37116086623.319458,37.116086623319,4.617094180044e-06
37116086808.900131,37.116086808900,4.647144950137e-06
37116086994.480804,37.116086994481,4.677274375034e-06
37116087180.061478,37.116087180061,4.707481453350e-06
37116087365.642151,37.116087365642,4.737765171381e-06
37116087551.222824,37.116087551223,4.768124503120e-06
37116087736.803505,37.116087736804,4.798558411537e-06
37116087922.384178,37.116087922384,4.829065843596e-06
37116088107.964851,37.116088107965,4.859645737789e-06
37116088293.545525,37.116088293546,4.890297019163e-06
37116088479.126198,37.116088479126,4.921018600602e-06
37116088664.706871,37.116088664707,4.951809382856e-06
37116088850.287544,37.116088850288,4.982668254577e-06
37116089035.868225,37.116089035868,5.013594093630e-06
37116089221.448898,37.116089221449,5.044585762036e-06
37116089407.029572,37.116089407030,5.075642113648e-06
37116089592.610245,37.116089592610,5.106761989100e-06
37116089778.190918,37.116089778191,5.137944217128e-06
37116089963.771591,37.116089963772,5.169187614607e-06
37116090149.352272,37.116090149352,5.200490987893e-06
37116090334.932945,37.116090334933,5.231853127715e-06
37116090520.513618,37.116090520514,5.263272816949e-06
37116090706.094292,37.116090706094,5.294748825523e-06
37116090891.674965,37.116090891675,5.326279911758e-06
37116091077.255638,37.116091077256,5.357864822423e-06
37116091262.836311,37.116091262836,5.389502292787e-06
37116091448.416992,37.116091448417,5.421191047989e-06
37116091633.997665,37.116091633998,5.452929797880e-06
37116091819.578339,37.116091819578,5.484717244905e-06
37116092005.159012,37.116092005159,5.516552078953e-06
37116092190.739685,37.116092190740,5.548432978733e-06
37116092376.320358,37.116092376320,5.580358611832e-06
37116092561.901039,37.116092561901,5.612327636106e-06
37116092747.481712,37.116092747482,5.644338694493e-06
37116092933.062386,37.116092933062,5.676390422964e-06
37116093118.643059,37.116093118643,5.708481445351e-06
37116093304.223732,37.116093304224,5.740610374733e-06
37116093489.804405,37.116093489804,5.772775813513e-06
37116093675.385078,37.116093675385,5.804976353502e-06
37116093860.965759,37.116093860966,5.837210577323e-06
37116094046.546432,37.116094046546,5.869477053193e-06
37116094232.127106,37.116094232127,5.901774342963e-06
37116094417.707779,37.116094417708,5.934100996901e-06
37116094603.288452,37.116094603288,5.966455555109e-06
37116094788.869125,37.116094788869,5.998836547612e-06
37116094974.449799,37.116094974450,6.031242494451e-06
37116095160.030479,37.116095160030,6.063671907109e-06
37116095345.611153,37.116095345611,6.096123283278e-06
37116095531.191826,37.116095531192,6.128595114950e-06
37116095716.772499,37.116095716772,6.161085883190e-06
37116095902.353172,37.116095902353,6.193594059565e-06
37116096087.933846,37.116096087934,6.226118106251e-06
37116096273.514526,37.116096273515,6.258656477473e-06
37116096459.095200,37.116096459095,6.291207614259e-06
37116096644.675873,37.116096644676,6.323769952581e-06
37116096830.256546,37.116096830257,6.356341918104e-06
37116097015.837219,37.116097015837,6.388921927644e-06
37116097201.417892,37.116097201418,6.421508389276e-06
37116097386.998566,37.116097386999,6.454099702451e-06
37116097572.579247,37.116097572579,6.486694259453e-06
37116097758.159920,37.116097758160,6.519290440153e-06
37116097943.740593,37.116097943741,6.551886620174e-06
37116098129.321266,37.116098129321,6.584481165649e-06
37116098314.901939,37.116098314902,6.617072434686e-06
37116098500.482613,37.116098500483,6.649658777493e-06
37116098686.063293,37.116098686063,6.682238537839e-06
37116098871.643967,37.116098871644,6.714810047831e-06
37116099057.224640,37.116099057225,6.747371636076e-06
37116099242.805313,37.116099242805,6.779921622454e-06
37116099428.385986,37.116099428386,6.812458319593e-06
37116099613.966660,37.116099613967,6.844980033000e-06
37116099799.547333,37.116099799547,6.877485061197e-06
37116099985.128014,37.116099985128,6.909971697196e-06
37116100170.708687,37.116100170709,6.942438223295e-06
37116100356.289360,37.116100356289,6.974882919230e-06
37116100541.870033,37.116100541870,7.007304056974e-06
37116100727.450706,37.116100727451,7.039699902218e-06
37116100913.031380,37.116100913031,7.072068714516e-06
37116101098.612053,37.116101098612,7.104408747428e-06
37116101284.192734,37.116101284193,7.136718249997e-06
37116101469.773407,37.116101469773,7.168995461585e-06
37116101655.354080,37.116101655354,7.201238619995e-06
37116101840.934753,37.116101840935,7.233445956308e-06
37116102026.515427,37.116102026515,7.265615696362e-06
37116102212.096100,37.116102212096,7.297746060910e-06
37116102397.676781,37.116102397677,7.329835267091e-06
37116102583.257454,37.116102583257,7.361881523314e-06
37116102768.838127,37.116102768838,7.393883037331e-06
37116102954.418800,37.116102954419,7.425838011119e-06
37116103139.999474,37.116103139999,7.457744642357e-06
37116103325.580147,37.116103325580,7.489601124593e-06
37116103511.160820,37.116103511161,7.521405647405e-06
37116103696.741501,37.116103696742,7.553156397870e-06
37116103882.322174,37.116103882322,7.584851555507e-06
37116104067.902847,37.116104067903,7.616489300285e-06
37116104253.483521,37.116104253484,7.648067807556e-06
37116104439.064194,37.116104439064,7.679585249539e-06
37116104624.644867,37.116104624645,7.711039795487e-06
37116104810.225548,37.116104810226,7.742429613147e-06
37116104995.806221,37.116104995806,7.773752863773e-06
37116105181.386894,37.116105181387,7.805007710044e-06
37116105366.967567,37.116105366968,7.836192311071e-06
37116105552.548241,37.116105552548,7.867304823868e-06
37116105738.128914,37.116105738129,7.898343403522e-06
37116105923.709587,37.116105923710,7.929306203379e-06
37116106109.290268,37.116106109290,7.960191376481e-06
37116106294.870941,37.116106294871,7.990997070676e-06
37116106480.451614,37.116106480452,8.021721436414e-06
37116106666.032288,37.116106666032,8.052362621844e-06
37116106851.612961,37.116106851613,8.082918774271e-06
37116107037.193634,37.116107037194,8.113388040334e-06
37116107222.774307,37.116107222774,8.143768566192e-06
37116107408.354988,37.116107408355,8.174058498949e-06
37116107593.935661,37.116107593936,8.204255981865e-06
37116107779.516335,37.116107779516,8.234359162009e-06
37116107965.097008,37.116107965097,8.264366185462e-06
37116108150.677681,37.116108150678,8.294275198751e-06
37116108336.258354,37.116108336258,8.324084349036e-06
37116108521.839035,37.116108521839,8.353791785518e-06
37116108707.419708,37.116108707420,8.383395654744e-06
37116108893.000381,37.116108893000,8.412894108126e-06
37116109078.581055,37.116109078581,8.442285297241e-06
37116109264.161728,37.116109264162,8.471567375243e-06
37116109449.742401,37.116109449742,8.500738497057e-06
37116109635.323074,37.116109635323,8.529796819565e-06
37116109820.903755,37.116109820904,8.558740502987e-06
37116110006.484428,37.116110006484,8.587567706321e-06
37116110192.065102,37.116110192065,8.616276594669e-06
37116110377.645775,37.116110377646,8.644865334670e-06
37116110563.226448,37.116110563226,8.673332095882e-06
37116110748.807121,37.116110748807,8.701675050977e-06
37116110934.387794,37.116110934388,8.729892375931e-06
37116111119.968475,37.116111119968,8.757982251374e-06
37116111305.549149,37.116111305549,8.785942858168e-06
37116111491.129822,37.116111491130,8.813772384527e-06
37116111676.710495,37.116111676710,8.841469021590e-06
37116111862.291168,37.116111862291,8.869030964773e-06
37116112047.871841,37.116112047872,8.896456413960e-06
37116112233.452522,37.116112233453,8.923743574818e-06
37116112419.033195,37.116112419033,8.950890654509e-06
37116112604.613869,37.116112604614,8.977895868617e-06
37116112790.194542,37.116112790195,9.004757436845e-06
37116112975.775215,37.116112975775,9.031473584341e-06
37116113161.355888,37.116113161356,9.058042541883e-06
37116113346.936562,37.116113346937,9.084462546081e-06
37116113532.517242,37.116113532517,9.110731840642e-06
37116113718.097916,37.116113718098,9.136848672252e-06
37116113903.678589,37.116113903679,9.162811297251e-06
37116114089.259262,37.116114089259,9.188617977497e-06
37116114274.839935,37.116114274840,9.214266981643e-06
37116114460.420609,37.116114460421,9.239756585329e-06
37116114646.001289,37.116114646001,9.265085072414e-06
37116114831.581963,37.116114831582,9.290250731007e-06
37116115017.162636,37.116115017163,9.315251859907e-06
37116115202.743309,37.116115202743,9.340086764625e-06
37116115388.323982,37.116115388324,9.364753758613e-06
37116115573.904655,37.116115573905,9.389251163458e-06
37116115759.485329,37.116115759485,9.413577309075e-06
37116115945.066010,37.116115945066,9.437730534876e-06
37116116130.646683,37.116116130647,9.461709186003e-06
37116116316.227356,37.116116316227,9.485511619469e-06
37116116501.808029,37.116116501808,9.509136200365e-06
37116116687.388702,37.116116687389,9.532581303049e-06
37116116872.969376,37.116116872969,9.555845311325e-06
37116117058.550049,37.116117058550,9.578926618631e-06
37116117244.130730,37.116117244131,9.601823629163e-06
37116117429.711403,37.116117429711,9.624534754296e-06
37116117615.292076,37.116117615292,9.647058418420e-06
37116117800.872749,37.116117800873,9.669393055344e-06
37116117986.453423,37.116117986453,9.691537109428e-06
37116118172.034096,37.116118172034,9.713489035757e-06
37116118357.614777,37.116118357615,9.735247301216e-06
37116118543.195450,37.116118543195,9.756810381093e-06
37116118728.776123,37.116118728776,9.778176764628e-06
37116118914.356796,37.116118914357,9.799344951602e-06
37116119099.937469,37.116119099937,9.820313453409e-06
37116119285.518143,37.116119285518,9.841080793232e-06
37116119471.098816,37.116119471099,9.861645506215e-06
37116119656.679497,37.116119656679,9.882006140469e-06
37116119842.260170,37.116119842260,9.902161253901e-06
37116120027.840843,37.116120027841,9.922109419407e-06
37116120213.421516,37.116120213422,9.941849221686e-06
37116120399.002190,37.116120399002,9.961379258244e-06
37116120584.582863,37.116120584583,9.980698139562e-06
37116120770.163544,37.116120770164,9.999804490044e-06
37116120955.744217,37.116120955744,1.001869694504e-05
37116121141.324890,37.116121141325,1.003737415574e-05
37116121326.905563,37.116121326906,1.005583478614e-05
37116121512.486237,37.116121512486,1.007407751406e-05
37116121698.066910,37.116121698067,1.009210103122e-05
37116121883.647583,37.116121883648,1.010990404348e-05
37116122069.228264,37.116122069228,1.012748527164e-05
37116122254.808937,37.116122254809,1.014484344875e-05
37116122440.389610,37.116122440390,1.016197732460e-05
37116122625.970284,37.116122625970,1.017888566296e-05
37116122811.550957,37.116122811551,1.019556724245e-05
37116122997.131630,37.116122997132,1.021202085669e-05
37116123182.712303,37.116123182712,1.022824531446e-05
37116123368.292984,37.116123368293,1.024423944048e-05
37116123553.873657,37.116123553874,1.026000207293e-05
37116123739.454330,37.116123739454,1.027553206757e-05
37116123925.035004,37.116123925035,1.029082829517e-05
37116124110.615677,37.116124110616,1.030588964239e-05
37116124296.196350,37.116124296196,1.032071501184e-05
37116124481.777031,37.116124481777,1.033530332287e-05
37116124667.357704,37.116124667358,1.034965350928e-05
37116124852.938377,37.116124852938,1.036376452304e-05
37116125038.519051,37.116125038519,1.037763533204e-05
37116125224.099724,37.116125224100,1.039126492079e-05
37116125409.680397,37.116125409680,1.040465229056e-05
37116125595.261070,37.116125595261,1.041779645951e-05
37116125780.841751,37.116125780842,1.043069646331e-05
37116125966.422424,37.116125966422,1.044335135317e-05
37116126152.003098,37.116126152003,1.045576019912e-05
37116126337.583771,37.116126337584,1.046792208800e-05
37116126523.164444,37.116126523164,1.047983612413e-05
37116126708.745117,37.116126708745,1.049150142937e-05
37116126894.325790,37.116126894326,1.050291714328e-05
37116127079.906471,37.116127079906,1.051408242364e-05
37116127265.487144,37.116127265487,1.052499644475e-05
37116127451.067818,37.116127451068,1.053565840029e-05
37116127636.648491,37.116127636648,1.054606750154e-05
37116127822.229164,37.116127822229,1.055622297799e-05
37116128007.809837,37.116128007810,1.056612407739e-05
37116128193.390518,37.116128193391,1.057577006626e-05
37116128378.971191,37.116128378971,1.058516022840e-05
37116128564.551865,37.116128564552,1.059429386735e-05
37116128750.132538,37.116128750133,1.060317030490e-05
37116128935.713211,37.116128935713,1.061178888154e-05
37116129121.293884,37.116129121294,1.062014895658e-05
37116129306.874557,37.116129306875,1.062824990821e-05
37116129492.455238,37.116129492455,1.063609113389e-05
37116129678.035912,37.116129678036,1.064367204915e-05
37116129863.616585,37.116129863617,1.065099208961e-05
37116130049.197258,37.116130049197,1.065805070974e-05
37116130234.777931,37.116130234778,1.066484738323e-05
37116130420.358604,37.116130420359,1.067138160312e-05
37116130605.939285,37.116130605939,1.067765288204e-05
37116130791.519958,37.116130791520,1.068366075130e-05
37116130977.100632,37.116130977101,1.068940476248e-05
37116131162.681305,37.116131162681,1.069488448644e-05
37116131348.261978,37.116131348262,1.070009951366e-05
37116131533.842651,37.116131533843,1.070504945424e-05
37116131719.423325,37.116131719423,1.070973393801e-05
37116131905.004005,37.116131905004,1.071415261470e-05
37116132090.584679,37.116132090585,1.071830515331e-05
37116132276.165352,37.116132276165,1.072219124321e-05
37116132461.746025,37.116132461746,1.072581059347e-05
37116132647.326698,37.116132647327,1.072916293303e-05
37116132832.907372,37.116132832907,1.073224801082e-05
37116133018.488045,37.116133018488,1.073506559570e-05
37116133204.068726,37.116133204069,1.073761547665e-05
37116133389.649399,37.116133389649,1.073989746238e-05
37116133575.230072,37.116133575230,1.074191138194e-05
37116133760.810745,37.116133760811,1.074365708436e-05
37116133946.391418,37.116133946391,1.074513443877e-05
37116134131.972092,37.116134131972,1.074634333439e-05
37116134317.552773,37.116134317553,1.074728368060e-05
37116134503.133446,37.116134503133,1.074795540681e-05
37116134688.714119,37.116134688714,1.074835846269e-05
37116134874.294792,37.116134874295,1.074849281801e-05
37116135059.875465,37.116135059875,1.074835846269e-05
37116135245.456139,37.116135245456,1.074795540681e-05
37116135431.036812,37.116135431037,1.074728368060e-05
37116135616.617493,37.116135616617,1.074634333439e-05
37116135802.198166,37.116135802198,1.074513443877e-05
37116135987.778839,37.116135987779,1.074365708436e-05
37116136173.359512,37.116136173360,1.074191138194e-05
37116136358.940186,37.116136358940,1.073989746238e-05
37116136544.520859,37.116136544521,1.073761547665e-05
37116136730.101540,37.116136730102,1.073506559570e-05
37116136915.682213,37.116136915682,1.073224801082e-05
37116137101.262886,37.116137101263,1.072916293303e-05
37116137286.843559,37.116137286844,1.072581059347e-05
37116137472.424232,37.116137472424,1.072219124321e-05
37116137658.004906,37.116137658005,1.071830515331e-05
37116137843.585579,37.116137843586,1.071415261470e-05
37116138029.166260,37.116138029166,1.070973393801e-05
37116138214.746933,37.116138214747,1.070504945424e-05
37116138400.327606,37.116138400328,1.070009951366e-05
37116138585.908279,37.116138585908,1.069488448644e-05
37116138771.488953,37.116138771489,1.068940476248e-05
37116138957.069626,37.116138957070,1.068366075130e-05
37116139142.650299,37.116139142650,1.067765288204e-05
37116139328.230980,37.116139328231,1.067138160312e-05
37116139513.811653,37.116139513812,1.066484738323e-05
37116139699.392326,37.116139699392,1.065805070974e-05
37116139884.973000,37.116139884973,1.065099208961e-05
37116140070.553673,37.116140070554,1.064367204915e-05
37116140256.134346,37.116140256134,1.063609113389e-05
37116140441.715027,37.116140441715,1.062824990821e-05
37116140627.295700,37.116140627296,1.062014895658e-05
37116140812.876373,37.116140812876,1.061178888154e-05
37116140998.457047,37.116140998457,1.060317030490e-05
37116141184.037720,37.116141184038,1.059429386735e-05
37116141369.618393,37.116141369618,1.058516022840e-05
37116141555.199066,37.116141555199,1.057577006626e-05
37116141740.779747,37.116141740780,1.056612407739e-05
37116141926.360420,37.116141926360,1.055622297799e-05
37116142111.941093,37.116142111941,1.054606750154e-05
37116142297.521767,37.116142297522,1.053565840029e-05
37116142483.102440,37.116142483102,1.052499644475e-05
37116142668.683113,37.116142668683,1.051408242364e-05
37116142854.263794,37.116142854264,1.050291714328e-05
37116143039.844467,37.116143039844,1.049150142937e-05
37116143225.425140,37.116143225425,1.047983612413e-05
37116143411.005814,37.116143411006,1.046792208800e-05
37116143596.586487,37.116143596586,1.045576019912e-05
37116143782.167160,37.116143782167,1.044335135317e-05
37116143967.747833,37.116143967748,1.043069646331e-05
37116144153.328514,37.116144153329,1.041779645951e-05
37116144338.909187,37.116144338909,1.040465229056e-05
37116144524.489861,37.116144524490,1.039126492079e-05
37116144710.070534,37.116144710071,1.037763533204e-05
37116144895.651207,37.116144895651,1.036376452304e-05
37116145081.231880,37.116145081232,1.034965350928e-05
37116145266.812553,37.116145266813,1.033530332287e-05
37116145452.393234,37.116145452393,1.032071501184e-05
37116145637.973907,37.116145637974,1.030588964239e-05
37116145823.554581,37.116145823555,1.029082829517e-05
37116146009.135254,37.116146009135,1.027553206757e-05
37116146194.715927,37.116146194716,1.026000207293e-05
37116146380.296600,37.116146380297,1.024423944048e-05
37116146565.877281,37.116146565877,1.022824531446e-05
37116146751.457954,37.116146751458,1.021202085669e-05
37116146937.038628,37.116146937039,1.019556724245e-05
37116147122.619301,37.116147122619,1.017888566296e-05
37116147308.199974,37.116147308200,1.016197732460e-05
37116147493.780647,37.116147493781,1.014484344875e-05
37116147679.361320,37.116147679361,1.012748527164e-05
37116147864.942001,37.116147864942,1.010990404348e-05
37116148050.522675,37.116148050523,1.009210103122e-05
37116148236.103348,37.116148236103,1.007407751406e-05
37116148421.684021,37.116148421684,1.005583478614e-05
37116148607.264694,37.116148607265,1.003737415574e-05
37116148792.845367,37.116148792845,1.001869694504e-05
37116148978.426041,37.116148978426,9.999804490044e-06
37116149164.006721,37.116149164007,9.980698139562e-06
37116149349.587395,37.116149349587,9.961379258244e-06
37116149535.168068,37.116149535168,9.941849221686e-06
37116149720.748741,37.116149720749,9.922109419407e-06
37116149906.329414,37.116149906329,9.902161253901e-06
37116150091.910088,37.116150091910,9.882006140469e-06
37116150277.490768,37.116150277491,9.861645506215e-06
37116150463.071442,37.116150463071,9.841080793232e-06
37116150648.652115,37.116150648652,9.820313453409e-06
37116150834.232788,37.116150834233,9.799344951602e-06
37116151019.813461,37.116151019813,9.778176764628e-06
37116151205.394135,37.116151205394,9.756810381093e-06
37116151390.974808,37.116151390975,9.735247301216e-06
37116151576.555489,37.116151576555,9.713489035757e-06
37116151762.136162,37.116151762136,9.691537109428e-06
37116151947.716835,37.116151947717,9.669393055344e-06
37116152133.297508,37.116152133298,9.647058418420e-06
37116152318.878181,37.116152318878,9.624534754296e-06
37116152504.458855,37.116152504459,9.601823629163e-06
37116152690.039536,37.116152690040,9.578926618631e-06
37116152875.620209,37.116152875620,9.555845311325e-06
